"smoothLatitude","smoothLongitude","smoothElevation","smoothGentimeSec","ID"
42.2863100012264,-83.7328299882181,207.342127999769,351277166.1,"ID180029190027582-6155"
42.2863100011155,-83.7328299892781,207.359471850326,351277166.2,"ID180029190027582-6155"
42.2863100010045,-83.732829990338,207.376815700883,351277166.3,"ID180029190027582-6155"
42.2863100008936,-83.7328299913979,207.39415955144,351277166.4,"ID180029190027582-6155"
42.2863100007826,-83.7328299924578,207.411503401997,351277166.5,"ID180029190027582-6155"
42.2863100006717,-83.7328299935177,207.428847252555,351277166.6,"ID180029190027582-6155"
42.2863100005607,-83.7328299945776,207.446191103112,351277166.7,"ID180029190027582-6155"
42.2863100004497,-83.7328299956375,207.463534953669,351277166.8,"ID180029190027582-6155"
42.2863100003388,-83.7328299966974,207.480878804226,351277166.9,"ID180029190027582-6155"
42.2863100002278,-83.7328299977573,207.498222654783,351277167,"ID180029190027582-6155"
42.2863100001169,-83.7328299988173,207.51556650534,351277167.1,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,207.532910355897,351277167.2,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,207.555523061811,351277167.3,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,207.578135767725,351277167.4,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,207.600748473639,351277167.5,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,207.623361179552,351277167.6,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,207.645973885466,351277167.7,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,207.66858659138,351277167.8,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,207.691199297294,351277167.9,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,207.713812003207,351277168,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,207.736424709121,351277168.1,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,207.759037415035,351277168.2,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,207.781650120949,351277168.3,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,207.797979154383,351277168.4,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,207.814308187818,351277168.5,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,207.830637221252,351277168.6,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,207.846966254686,351277168.7,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,207.863295288121,351277168.8,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,207.879624321555,351277168.9,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,207.89595335499,351277169,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,207.912282388424,351277169.1,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,207.928611421859,351277169.2,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,207.944940455293,351277169.3,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,207.961269488728,351277169.4,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,207.975732057728,351277169.5,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,207.990194626729,351277169.6,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.00465719573,351277169.7,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.01911976473,351277169.8,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.033582333731,351277169.9,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.048044902732,351277170,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.062507471732,351277170.1,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.076970040733,351277170.2,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.091432609734,351277170.3,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.105895178734,351277170.4,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.120357747735,351277170.5,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.132596089457,351277170.6,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.144834431179,351277170.7,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.157072772901,351277170.8,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.169311114623,351277170.9,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.181549456345,351277171,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.193787798067,351277171.1,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.206026139789,351277171.2,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.218264481511,351277171.3,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.230502823233,351277171.4,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.242741164955,351277171.5,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.254979506677,351277171.6,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.266193545513,351277171.7,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.277407584348,351277171.8,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.288621623184,351277171.9,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.299835662019,351277172,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.311049700854,351277172.1,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.32226373969,351277172.2,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.333477778525,351277172.3,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.344691817361,351277172.4,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.355905856196,351277172.5,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.367119895031,351277172.6,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.378333933867,351277172.7,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.386904093222,351277172.8,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.395474252577,351277172.9,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.404044411932,351277173,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.412614571287,351277173.1,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.421184730642,351277173.2,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.429754889998,351277173.3,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.438325049353,351277173.4,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.446895208708,351277173.5,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.455465368063,351277173.6,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.464035527418,351277173.7,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.472605686773,351277173.8,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.482277016718,351277173.9,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.491948346663,351277174,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.501619676608,351277174.1,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.511291006553,351277174.2,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.520962336498,351277174.3,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.530633666443,351277174.4,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.540304996387,351277174.5,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.549976326332,351277174.6,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.559647656277,351277174.7,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.569318986222,351277174.8,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.578990316167,351277174.9,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.587382164572,351277175,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.595774012977,351277175.1,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.604165861383,351277175.2,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.612557709788,351277175.3,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.620949558193,351277175.4,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.629341406598,351277175.5,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.637733255003,351277175.6,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.646125103408,351277175.7,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.654516951814,351277175.8,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.662908800219,351277175.9,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.671300648624,351277176,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.679689315496,351277176.1,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.688077982369,351277176.2,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.696466649241,351277176.3,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.704855316114,351277176.4,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.713243982986,351277176.5,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.721632649859,351277176.6,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.730021316731,351277176.7,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.738409983604,351277176.8,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.746798650476,351277176.9,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.755187317349,351277177,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.763575984221,351277177.1,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.775384018041,351277177.2,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.78719205186,351277177.3,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.79900008568,351277177.4,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.810808119499,351277177.5,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.822616153319,351277177.6,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.834424187138,351277177.7,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.846232220958,351277177.8,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.858040254777,351277177.9,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.869848288597,351277178,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.881656322416,351277178.1,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.893464356236,351277178.2,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.909982543781,351277178.3,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.926500731326,351277178.4,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.943018918872,351277178.5,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.959537106417,351277178.6,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.976055293962,351277178.7,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,208.992573481507,351277178.8,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,209.009091669052,351277178.9,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,209.025609856598,351277179,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,209.042128044143,351277179.1,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,209.058646231688,351277179.2,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,209.075164419233,351277179.3,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,209.090997839561,351277179.4,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,209.106831259888,351277179.5,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,209.122664680215,351277179.6,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,209.138498100542,351277179.7,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,209.15433152087,351277179.8,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,209.170164941197,351277179.9,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,209.185998361524,351277180,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,209.201831781851,351277180.1,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,209.217665202178,351277180.2,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,209.233498622506,351277180.3,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,209.249332042833,351277180.4,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,209.259592237525,351277180.5,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,209.269852432216,351277180.6,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,209.280112626908,351277180.7,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,209.2903728216,351277180.8,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,209.300633016291,351277180.9,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,209.310893210983,351277181,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,209.321153405675,351277181.1,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,209.331413600366,351277181.2,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,209.341673795058,351277181.3,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,209.35193398975,351277181.4,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,209.362194184442,351277181.5,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,209.369448442249,351277181.6,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,209.376702700057,351277181.7,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,209.383956957865,351277181.8,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,209.391211215672,351277181.9,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,209.39846547348,351277182,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,209.405719731288,351277182.1,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,209.412973989095,351277182.2,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,209.420228246903,351277182.3,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,209.427482504711,351277182.4,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,209.434736762518,351277182.5,"ID180029190027582-6155"
42.2863100000059,-83.7328299998772,209.441991020326,351277182.6,"ID180029190027582-6155"
42.2863090909153,-83.732829090827,209.439765067325,351277182.7,"ID180029190027582-6155"
42.2863081818248,-83.7328281817769,209.437539114323,351277182.8,"ID180029190027582-6155"
42.2863072727342,-83.7328272727267,209.435313161322,351277182.9,"ID180029190027582-6155"
42.2863063636436,-83.7328263636766,209.43308720832,351277183,"ID180029190027582-6155"
42.286305454553,-83.7328254546265,209.430861255319,351277183.1,"ID180029190027582-6155"
42.2863045454625,-83.7328245455763,209.428635302317,351277183.2,"ID180029190027582-6155"
42.2863036363719,-83.7328236365261,209.426409349316,351277183.3,"ID180029190027582-6155"
42.2863027272813,-83.732822727476,209.424183396314,351277183.4,"ID180029190027582-6155"
42.2863018181908,-83.7328218184259,209.421957443313,351277183.5,"ID180029190027582-6155"
42.2863009091002,-83.7328209093757,209.419731490311,351277183.6,"ID180029190027582-6155"
42.2863000000096,-83.7328200003256,209.41750553731,351277183.7,"ID180029190027582-6155"
42.2863000000093,-83.7328200002849,209.415913813993,351277183.8,"ID180029190027582-6155"
42.286300000009,-83.7328200002442,209.414322090676,351277183.9,"ID180029190027582-6155"
42.2863000000087,-83.7328200002034,209.412730367358,351277184,"ID180029190027582-6155"
42.2863000000084,-83.7328200001627,209.411138644041,351277184.1,"ID180029190027582-6155"
42.286300000008,-83.732820000122,209.409546920724,351277184.2,"ID180029190027582-6155"
42.2863000000077,-83.7328200000813,209.407955197406,351277184.3,"ID180029190027582-6155"
42.2863000000074,-83.7328200000406,209.406363474089,351277184.4,"ID180029190027582-6155"
42.2863000000071,-83.7328199999999,209.404771750772,351277184.5,"ID180029190027582-6155"
42.2863000000068,-83.7328199999592,209.403180027455,351277184.6,"ID180029190027582-6155"
42.2863000000065,-83.7328199999185,209.401588304137,351277184.7,"ID180029190027582-6155"
42.2863000000062,-83.7328199998778,209.39999658082,351277184.8,"ID180029190027582-6155"
42.2863000000064,-83.7328199998778,209.394244392583,351277184.9,"ID180029190027582-6155"
42.2863000000067,-83.7328199998778,209.388492204347,351277185,"ID180029190027582-6155"
