"smoothLatitude","smoothLongitude","smoothElevation","smoothGentimeSec","ID"
42.2860491112849,-83.7323522907126,205.645474849544,351277628.4,"ID1800291900381111245"
42.2860414320193,-83.7323470178322,205.692309550297,351277628.5,"ID1800291900381111245"
42.2860337527537,-83.7323417449518,205.73914425105,351277628.6,"ID1800291900381111245"
42.286026073488,-83.7323364720714,205.785978951803,351277628.7,"ID1800291900381111245"
42.2860183942224,-83.732331199191,205.832813652557,351277628.8,"ID1800291900381111245"
42.2860107149568,-83.7323259263106,205.87964835331,351277628.9,"ID1800291900381111245"
42.2860030349188,-83.7323205934218,205.926733275595,351277629,"ID1800291900381111245"
42.2859953548808,-83.732315260533,205.973818197881,351277629.1,"ID1800291900381111245"
42.2859876748427,-83.7323099276442,206.020903120167,351277629.2,"ID1800291900381111245"
42.2859799948047,-83.7323045947554,206.067988042453,351277629.3,"ID1800291900381111245"
42.2859723147667,-83.7322992618666,206.115072964739,351277629.4,"ID1800291900381111245"
42.285964635548,-83.7322937168381,206.16566446864,351277629.5,"ID1800291900381111245"
42.2859569563294,-83.7322881718096,206.216255972542,351277629.6,"ID1800291900381111245"
42.2859492771107,-83.732282626781,206.266847476443,351277629.7,"ID1800291900381111245"
42.285941597892,-83.7322770817525,206.317438980345,351277629.8,"ID1800291900381111245"
42.2859339186733,-83.732271536724,206.368030484247,351277629.9,"ID1800291900381111245"
42.2859263176082,-83.732265492406,206.420535144336,351277630,"ID1800291900381111245"
42.2859187165431,-83.7322594480881,206.473039804425,351277630.1,"ID1800291900381111245"
42.2859111154779,-83.7322534037702,206.525544464515,351277630.2,"ID1800291900381111245"
42.2859035144128,-83.7322473594523,206.578049124604,351277630.3,"ID1800291900381111245"
42.2858959133477,-83.7322413151344,206.630553784693,351277630.4,"ID1800291900381111245"
42.2858884764848,-83.7322348728025,206.68683607461,351277630.5,"ID1800291900381111245"
42.2858810396219,-83.7322284304705,206.743118364526,351277630.6,"ID1800291900381111245"
42.285873602759,-83.7322219881386,206.799400654442,351277630.7,"ID1800291900381111245"
42.2858661658962,-83.7322155458066,206.855682944359,351277630.8,"ID1800291900381111245"
42.2858587290333,-83.7322091034747,206.911965234275,351277630.9,"ID1800291900381111245"
42.2858514809152,-83.7322022058907,206.959150181723,351277631,"ID1800291900381111245"
42.2858442327972,-83.7321953083068,207.006335129171,351277631.1,"ID1800291900381111245"
42.2858369846791,-83.7321884107229,207.053520076619,351277631.2,"ID1800291900381111245"
