"smoothLatitude","smoothLongitude","smoothElevation","smoothGentimeSec","ID"
42.2871421728575,-83.7265203065755,196.682581482984,351278366.1,"ID18002919003754517479"
42.2871412364079,-83.7265419927498,196.656811411544,351278366.2,"ID18002919003754517479"
42.2871402999583,-83.7265636789242,196.631041340103,351278366.3,"ID18002919003754517479"
42.2871393635087,-83.7265853650986,196.605271268662,351278366.4,"ID18002919003754517479"
42.2871384270591,-83.726607051273,196.579501197222,351278366.5,"ID18002919003754517479"
42.2871374906095,-83.7266287374473,196.553731125781,351278366.6,"ID18002919003754517479"
42.2871365541599,-83.7266504236217,196.52796105434,351278366.7,"ID18002919003754517479"
42.2871356177103,-83.7266721097961,196.5021909829,351278366.8,"ID18002919003754517479"
42.2871348643462,-83.726693676598,196.475850429881,351278366.9,"ID18002919003754517479"
42.2871341109822,-83.7267152434,196.449509876861,351278367,"ID18002919003754517479"
42.2871333576181,-83.7267368102019,196.423169323842,351278367.1,"ID18002919003754517479"
42.2871326042541,-83.7267583770038,196.396828770823,351278367.2,"ID18002919003754517479"
42.28713185089,-83.7267799438058,196.370488217804,351278367.3,"ID18002919003754517479"
42.287131097526,-83.7268015106077,196.344147664785,351278367.4,"ID18002919003754517479"
42.287130344162,-83.7268230774096,196.317807111766,351278367.5,"ID18002919003754517479"
42.2871299947474,-83.7268447226196,196.296897208133,351278367.6,"ID18002919003754517479"
42.2871296453328,-83.7268663678296,196.2759873045,351278367.7,"ID18002919003754517479"
42.2871292959182,-83.7268880130395,196.255077400867,351278367.8,"ID18002919003754517479"
42.2871289465036,-83.7269096582495,196.234167497233,351278367.9,"ID18002919003754517479"
42.287128597089,-83.7269313034595,196.2132575936,351278368,"ID18002919003754517479"
42.2871282476744,-83.7269529486694,196.192347689967,351278368.1,"ID18002919003754517479"
42.2871278982598,-83.7269745938794,196.171437786334,351278368.2,"ID18002919003754517479"
42.2871270702096,-83.7269962665752,196.161834342175,351278368.3,"ID18002919003754517479"
42.2871262421594,-83.727017939271,196.152230898016,351278368.4,"ID18002919003754517479"
42.2871254141091,-83.7270396119668,196.142627453857,351278368.5,"ID18002919003754517479"
42.2871245860589,-83.7270612846625,196.133024009698,351278368.6,"ID18002919003754517479"
42.2871237580087,-83.7270829573583,196.123420565539,351278368.7,"ID18002919003754517479"
42.2871229299585,-83.7271046300541,196.11381712138,351278368.8,"ID18002919003754517479"
42.2871221019083,-83.7271263027499,196.104213677221,351278368.9,"ID18002919003754517479"
42.2871217874385,-83.7271478610836,196.105014566767,351278369,"ID18002919003754517479"
42.2871214729687,-83.7271694194174,196.105815456313,351278369.1,"ID18002919003754517479"
42.2871211584989,-83.7271909777511,196.106616345858,351278369.2,"ID18002919003754517479"
42.2871208440291,-83.7272125360849,196.107417235404,351278369.3,"ID18002919003754517479"
42.2871205295593,-83.7272340944186,196.10821812495,351278369.4,"ID18002919003754517479"
42.2871202150895,-83.7272556527524,196.109019014496,351278369.5,"ID18002919003754517479"
42.2871199006197,-83.7272772110861,196.109819904042,351278369.6,"ID18002919003754517479"
42.2871192596796,-83.7272985306107,196.122555604877,351278369.7,"ID18002919003754517479"
42.2871186187394,-83.7273198501352,196.135291305713,351278369.8,"ID18002919003754517479"
42.2871179777993,-83.7273411696597,196.148027006548,351278369.9,"ID18002919003754517479"
42.2871173368591,-83.7273624891842,196.160762707384,351278370,"ID18002919003754517479"
42.287116695919,-83.7273838087088,196.173498408219,351278370.1,"ID18002919003754517479"
42.2871160549788,-83.7274051282333,196.186234109055,351278370.2,"ID18002919003754517479"
42.2871154140387,-83.7274264477578,196.19896980989,351278370.3,"ID18002919003754517479"
42.287114688114,-83.7274475874328,196.222411111676,351278370.4,"ID18002919003754517479"
42.2871139621894,-83.7274687271077,196.245852413462,351278370.5,"ID18002919003754517479"
42.2871132362648,-83.7274898667827,196.269293715248,351278370.6,"ID18002919003754517479"
42.2871125103401,-83.7275110064576,196.292735017034,351278370.7,"ID18002919003754517479"
42.2871117844155,-83.7275321461326,196.31617631882,351278370.8,"ID18002919003754517479"
42.2871110584908,-83.7275532858075,196.339617620606,351278370.9,"ID18002919003754517479"
42.2871103325662,-83.7275744254825,196.363058922392,351278371,"ID18002919003754517479"
42.2871102374684,-83.7275954792836,196.38871064376,351278371.1,"ID18002919003754517479"
42.2871101423707,-83.7276165330847,196.414362365129,351278371.2,"ID18002919003754517479"
42.287110047273,-83.7276375868857,196.440014086497,351278371.3,"ID18002919003754517479"
42.2871099521752,-83.7276586406868,196.465665807866,351278371.4,"ID18002919003754517479"
42.2871098570775,-83.7276796944879,196.491317529234,351278371.5,"ID18002919003754517479"
42.2871097619798,-83.727700748289,196.516969250602,351278371.6,"ID18002919003754517479"
42.287109666882,-83.7277218020901,196.542620971971,351278371.7,"ID18002919003754517479"
42.2871089407074,-83.7277426198113,196.572964749684,351278371.8,"ID18002919003754517479"
42.2871082145327,-83.7277634375324,196.603308527396,351278371.9,"ID18002919003754517479"
42.287107488358,-83.7277842552536,196.633652305109,351278372,"ID18002919003754517479"
42.2871067621833,-83.7278050729748,196.663996082822,351278372.1,"ID18002919003754517479"
42.2871060360087,-83.7278258906959,196.694339860535,351278372.2,"ID18002919003754517479"
42.287105309834,-83.7278467084171,196.724683638248,351278372.3,"ID18002919003754517479"
42.2871045836593,-83.7278675261383,196.755027415961,351278372.4,"ID18002919003754517479"
42.287103940151,-83.727887871475,196.787463397208,351278372.5,"ID18002919003754517479"
42.2871032966426,-83.7279082168118,196.819899378456,351278372.6,"ID18002919003754517479"
42.2871026531343,-83.7279285621486,196.852335359703,351278372.7,"ID18002919003754517479"
42.287102009626,-83.7279489074853,196.884771340951,351278372.8,"ID18002919003754517479"
42.2871013661176,-83.7279692528221,196.917207322198,351278372.9,"ID18002919003754517479"
42.2871007226093,-83.7279895981589,196.949643303446,351278373,"ID18002919003754517479"
42.287100079101,-83.7280099434956,196.982079284693,351278373.1,"ID18002919003754517479"
42.2870995314615,-83.7280300236476,197.009066063011,351278373.2,"ID18002919003754517479"
42.287098983822,-83.7280501037995,197.036052841329,351278373.3,"ID18002919003754517479"
42.2870984361825,-83.7280701839514,197.063039619647,351278373.4,"ID18002919003754517479"
42.287097888543,-83.7280902641034,197.090026397965,351278373.5,"ID18002919003754517479"
42.2870973409035,-83.7281103442553,197.117013176283,351278373.6,"ID18002919003754517479"
42.287096793264,-83.7281304244072,197.143999954601,351278373.7,"ID18002919003754517479"
42.2870962456245,-83.7281505045592,197.170986732919,351278373.8,"ID18002919003754517479"
42.2870954612514,-83.7281705429124,197.193473090141,351278373.9,"ID18002919003754517479"
42.2870946768784,-83.7281905812656,197.215959447362,351278374,"ID18002919003754517479"
42.2870938925053,-83.7282106196188,197.238445804583,351278374.1,"ID18002919003754517479"
