"smoothLatitude","smoothLongitude","smoothElevation","smoothGentimeSec","ID"
42.2842609654017,-83.7357357048955,217.272511464107,351278086.1,"ID18002919003718326004"
42.2842749839931,-83.7357334922647,217.159120440356,351278086.2,"ID18002919003718326004"
42.2842890025845,-83.7357312796339,217.045729416605,351278086.3,"ID18002919003718326004"
42.2843030211759,-83.7357290670031,216.932338392854,351278086.4,"ID18002919003718326004"
42.2843170397673,-83.7357268543723,216.818947369103,351278086.5,"ID18002919003718326004"
42.2843310583587,-83.7357246417415,216.705556345352,351278086.6,"ID18002919003718326004"
42.2843450769501,-83.7357224291108,216.592165321602,351278086.7,"ID18002919003718326004"
42.2843590955415,-83.73572021648,216.478774297851,351278086.8,"ID18002919003718326004"
42.284373114133,-83.7357180038492,216.3653832741,351278086.9,"ID18002919003718326004"
42.2843871327244,-83.7357157912184,216.251992250349,351278087,"ID18002919003718326004"
42.2844011513158,-83.7357135785876,216.138601226598,351278087.1,"ID18002919003718326004"
42.2844148401981,-83.7357095202655,216.038402035826,351278087.2,"ID18002919003718326004"
42.2844285290805,-83.7357054619434,215.938202845053,351278087.3,"ID18002919003718326004"
42.2844422179629,-83.7357014036212,215.838003654281,351278087.4,"ID18002919003718326004"
42.2844559068452,-83.7356973452991,215.737804463509,351278087.5,"ID18002919003718326004"
42.2844695957276,-83.735693286977,215.637605272736,351278087.6,"ID18002919003718326004"
42.28448328461,-83.7356892286549,215.537406081964,351278087.7,"ID18002919003718326004"
42.2844969734923,-83.7356851703328,215.437206891191,351278087.8,"ID18002919003718326004"
42.2845106623747,-83.7356811120107,215.337007700419,351278087.9,"ID18002919003718326004"
42.2845243512571,-83.7356770536885,215.236808509647,351278088,"ID18002919003718326004"
42.2845380401394,-83.7356729953664,215.136609318874,351278088.1,"ID18002919003718326004"
42.2845516617908,-83.7356673310843,215.042982415004,351278088.2,"ID18002919003718326004"
42.2845652834422,-83.7356616668023,214.949355511134,351278088.3,"ID18002919003718326004"
42.2845789050937,-83.7356560025202,214.855728607264,351278088.4,"ID18002919003718326004"
42.2845925267451,-83.7356503382381,214.762101703394,351278088.5,"ID18002919003718326004"
42.2846061483965,-83.735644673956,214.668474799523,351278088.6,"ID18002919003718326004"
42.2846197700479,-83.7356390096739,214.574847895653,351278088.7,"ID18002919003718326004"
42.2846333916993,-83.7356333453918,214.481220991783,351278088.8,"ID18002919003718326004"
42.2846470133507,-83.7356276811097,214.387594087913,351278088.9,"ID18002919003718326004"
42.2846606350021,-83.7356220168276,214.293967184043,351278089,"ID18002919003718326004"
42.2846742566535,-83.7356163525455,214.200340280173,351278089.1,"ID18002919003718326004"
42.2846878284251,-83.7356090299423,214.120553332183,351278089.2,"ID18002919003718326004"
42.2847014001968,-83.7356017073391,214.040766384193,351278089.3,"ID18002919003718326004"
42.2847149719684,-83.7355943847359,213.960979436203,351278089.4,"ID18002919003718326004"
42.2847285437401,-83.7355870621327,213.881192488213,351278089.5,"ID18002919003718326004"
42.2847421155117,-83.7355797395294,213.801405540223,351278089.6,"ID18002919003718326004"
42.2847556872834,-83.7355724169262,213.721618592233,351278089.7,"ID18002919003718326004"
42.284769259055,-83.735565094323,213.641831644243,351278089.8,"ID18002919003718326004"
42.2847828308266,-83.7355577717198,213.562044696254,351278089.9,"ID18002919003718326004"
42.2847964025983,-83.7355504491166,213.482257748264,351278090,"ID18002919003718326004"
42.2848099743699,-83.7355431265133,213.402470800274,351278090.1,"ID18002919003718326004"
42.284822807035,-83.7355345161354,213.339405471844,351278090.2,"ID18002919003718326004"
42.2848356397001,-83.7355259057575,213.276340143415,351278090.3,"ID18002919003718326004"
42.2848484723651,-83.7355172953795,213.213274814985,351278090.4,"ID18002919003718326004"
42.2848613050302,-83.7355086850016,213.150209486555,351278090.5,"ID18002919003718326004"
42.2848741376953,-83.7355000746236,213.087144158126,351278090.6,"ID18002919003718326004"
42.2848869703603,-83.7354914642457,213.024078829696,351278090.7,"ID18002919003718326004"
42.2848998030254,-83.7354828538677,212.961013501267,351278090.8,"ID18002919003718326004"
42.2849126356905,-83.7354742434898,212.897948172837,351278090.9,"ID18002919003718326004"
42.2849254683556,-83.7354656331118,212.834882844408,351278091,"ID18002919003718326004"
42.2849383010206,-83.7354570227339,212.771817515978,351278091.1,"ID18002919003718326004"
42.2849507807263,-83.7354472514761,212.722967155055,351278091.2,"ID18002919003718326004"
42.284963260432,-83.7354374802184,212.674116794131,351278091.3,"ID18002919003718326004"
42.2849757401377,-83.7354277089606,212.625266433208,351278091.4,"ID18002919003718326004"
42.2849882198434,-83.7354179377028,212.576416072284,351278091.5,"ID18002919003718326004"
42.2850006995492,-83.7354081664451,212.527565711361,351278091.6,"ID18002919003718326004"
42.2850131792549,-83.7353983951873,212.478715350438,351278091.7,"ID18002919003718326004"
42.2850256589606,-83.7353886239295,212.429864989514,351278091.8,"ID18002919003718326004"
42.2850381386663,-83.7353788526718,212.381014628591,351278091.9,"ID18002919003718326004"
42.285050618372,-83.735369081414,212.332164267667,351278092,"ID18002919003718326004"
42.2850630980777,-83.7353593101562,212.283313906744,351278092.1,"ID18002919003718326004"
42.2850749969653,-83.7353481555176,212.24580009218,351278092.2,"ID18002919003718326004"
42.285086895853,-83.7353370008789,212.208286277617,351278092.3,"ID18002919003718326004"
42.2850987947407,-83.7353258462403,212.170772463053,351278092.4,"ID18002919003718326004"
42.2851106936283,-83.7353146916016,212.13325864849,351278092.5,"ID18002919003718326004"
42.285122592516,-83.735303536963,212.095744833926,351278092.6,"ID18002919003718326004"
42.2851344914037,-83.7352923823243,212.058231019363,351278092.7,"ID18002919003718326004"
42.2851463902913,-83.7352812276856,212.020717204799,351278092.8,"ID18002919003718326004"
42.285158289179,-83.735270073047,211.983203390236,351278092.9,"ID18002919003718326004"
42.2851701880667,-83.7352589184083,211.945689575672,351278093,"ID18002919003718326004"
42.2851820869543,-83.7352477637697,211.908175761109,351278093.1,"ID18002919003718326004"
42.2851934206982,-83.735235213281,211.878664248874,351278093.2,"ID18002919003718326004"
42.2852047544421,-83.7352226627923,211.849152736639,351278093.3,"ID18002919003718326004"
42.2852160881859,-83.7352101123036,211.819641224404,351278093.4,"ID18002919003718326004"
42.2852274219298,-83.7351975618149,211.79012971217,351278093.5,"ID18002919003718326004"
42.2852387556737,-83.7351850113262,211.760618199935,351278093.6,"ID18002919003718326004"
42.2852500894175,-83.7351724608375,211.7311066877,351278093.7,"ID18002919003718326004"
42.2852614231614,-83.7351599103488,211.701595175465,351278093.8,"ID18002919003718326004"
42.2852727569052,-83.7351473598601,211.67208366323,351278093.9,"ID18002919003718326004"
42.2852840906491,-83.7351348093713,211.642572150995,351278094,"ID18002919003718326004"
42.285295424393,-83.7351222588827,211.613060638761,351278094.1,"ID18002919003718326004"
42.2853058821349,-83.7351089493816,211.575662659451,351278094.2,"ID18002919003718326004"
42.2853163398769,-83.7350956398806,211.538264680141,351278094.3,"ID18002919003718326004"
42.2853267976188,-83.7350823303796,211.50086670083,351278094.4,"ID18002919003718326004"
42.2853372553607,-83.7350690208786,211.46346872152,351278094.5,"ID18002919003718326004"
42.2853477131027,-83.7350557113776,211.42607074221,351278094.6,"ID18002919003718326004"
42.2853581708446,-83.7350424018766,211.3886727629,351278094.7,"ID18002919003718326004"
42.2853686285866,-83.7350290923756,211.35127478359,351278094.8,"ID18002919003718326004"
42.2853790863285,-83.7350157828746,211.31387680428,351278094.9,"ID18002919003718326004"
42.2853895440704,-83.7350024733736,211.27647882497,351278095,"ID18002919003718326004"
42.2854000018124,-83.7349891638726,211.23908084566,351278095.1,"ID18002919003718326004"
42.285409376171,-83.7349746991817,211.209280726541,351278095.2,"ID18002919003718326004"
42.2854187505296,-83.7349602344907,211.179480607423,351278095.3,"ID18002919003718326004"
42.2854281248881,-83.7349457697998,211.149680488304,351278095.4,"ID18002919003718326004"
42.2854374992467,-83.7349313051089,211.119880369185,351278095.5,"ID18002919003718326004"
42.2854468736053,-83.7349168404179,211.090080250066,351278095.6,"ID18002919003718326004"
42.2854562479639,-83.734902375727,211.060280130947,351278095.7,"ID18002919003718326004"
42.2854656223225,-83.7348879110361,211.030480011828,351278095.8,"ID18002919003718326004"
42.2854749966811,-83.7348734463451,211.000679892709,351278095.9,"ID18002919003718326004"
42.2854843710397,-83.7348589816542,210.97087977359,351278096,"ID18002919003718326004"
42.2854937453983,-83.7348445169632,210.941079654471,351278096.1,"ID18002919003718326004"
42.2855019049031,-83.7348290703713,210.905350617434,351278096.2,"ID18002919003718326004"
42.285510064408,-83.7348136237794,210.869621580397,351278096.3,"ID18002919003718326004"
42.2855182239128,-83.7347981771874,210.83389254336,351278096.4,"ID18002919003718326004"
42.2855263834177,-83.7347827305955,210.798163506322,351278096.5,"ID18002919003718326004"
42.2855345429226,-83.7347672840036,210.762434469285,351278096.6,"ID18002919003718326004"
42.2855427024274,-83.7347518374117,210.726705432248,351278096.7,"ID18002919003718326004"
42.2855508619323,-83.7347363908197,210.690976395211,351278096.8,"ID18002919003718326004"
42.2855590214371,-83.7347209442278,210.655247358173,351278096.9,"ID18002919003718326004"
42.285567180942,-83.7347054976358,210.619518321136,351278097,"ID18002919003718326004"
42.2855753404468,-83.7346900510439,210.583789284099,351278097.1,"ID18002919003718326004"
42.2855829085711,-83.7346745840759,210.552372902517,351278097.2,"ID18002919003718326004"
42.2855904766955,-83.7346591171079,210.520956520936,351278097.3,"ID18002919003718326004"
42.2855980448198,-83.7346436501398,210.489540139355,351278097.4,"ID18002919003718326004"
42.2856056129441,-83.7346281831718,210.458123757773,351278097.5,"ID18002919003718326004"
42.2856131810684,-83.7346127162038,210.426707376192,351278097.6,"ID18002919003718326004"
42.2856207491927,-83.7345972492357,210.39529099461,351278097.7,"ID18002919003718326004"
42.285628317317,-83.7345817822677,210.363874613029,351278097.8,"ID18002919003718326004"
42.2856358854413,-83.7345663152997,210.332458231448,351278097.9,"ID18002919003718326004"
42.2856434535656,-83.7345508483316,210.301041849866,351278098,"ID18002919003718326004"
42.2856510216899,-83.7345353813636,210.269625468285,351278098.1,"ID18002919003718326004"
