"numID","smoothVxTheory","smoothVyTheory","smoothVzTheory","smoothAxTheory","smoothAyTheory","smoothAzTheory","smoothSpeedTheory"
52,8.72936253043274,-0.133976267286688,0.145581471752968,0.0143477028889301,0.25009268610301,0.00106740990852013,8.72151785660218
52,8.69753365131775,-0.00818139210646462,0.148301561178678,0.00651296970590637,0.274922019128588,0.00106777644656494,8.69699952978087
52,8.66570477220275,0.11761348307376,0.151021650604389,-0.00132176347711733,0.299751352154166,0.00106814298460975,8.67248120295956
52,8.63387589308776,0.243408358253983,0.153741740030099,-0.00915649666014102,0.324580685179745,0.00106850952265456,8.64796287613824
52,8.60204701397276,0.369203233434207,0.15646182945581,-0.0169912298431647,0.349410018205323,0.00106887606069937,8.62344454931693
52,8.57021813485777,0.494998108614431,0.15918191888152,-0.0248259630261884,0.374239351230901,0.00106924259874418,8.59892622249561
52,8.53838925574278,0.620792983794654,0.161902008307231,-0.0326606962092121,0.39906868425648,0.00106960913678899,8.5744078956743
52,8.50656037662779,0.746587858974878,0.164622097732941,-0.0404954293922358,0.423898017282058,0.0010699756748338,8.54988956885298
52,8.46200713501584,0.898845147680571,0.164552736261722,-0.0418179112862013,0.442452427744837,0.00107067203317033,8.53078840265116
52,8.41745389340389,1.05110243638626,0.164483374790503,-0.0431403931801667,0.461006838207616,0.00107136839150687,8.51168723644934
52,8.37290065179194,1.20335972509196,0.164414013319283,-0.0444628750741322,0.479561248670395,0.0010720647498434,8.49258607024752
52,8.32834741017999,1.35561701379765,0.164344651848064,-0.0457853569680977,0.498115659133174,0.00107276110817993,8.4734849040457
52,8.28379416856805,1.50787430250334,0.164275290376845,-0.0471078388620631,0.516670069595953,0.00107345746651646,8.45438373784388
52,8.2392409269561,1.66013159120903,0.164205928905625,-0.0484303207560286,0.535224480058731,0.001074153824853,8.43528257164206
52,8.19468768534415,1.81238887991473,0.164136567434406,-0.0497528026499941,0.55377889052151,0.00107485018318953,8.41618140544024
52,8.09245764461187,1.98581964357607,0.15400327283314,-0.0500775428377413,0.531485629522388,0.0010746419017944,8.38370103662116
52,7.99022760387958,2.15925040723741,0.143869978231875,-0.0504022830254885,0.509192368523266,0.00107443362039927,8.35122066780209
52,7.8879975631473,2.33268117089876,0.13373668363061,-0.0507270232132357,0.486899107524145,0.00107422533900414,8.31874029898301
52,7.78576752241502,2.5061119345601,0.123603389029344,-0.0510517634009828,0.464605846525023,0.001074017057609,8.28625993016394
52,7.68353748168273,2.67954269822144,0.113470094428079,-0.05137650358873,0.442312585525901,0.00107380877621387,8.25377956134487
52,7.58130744095045,2.85297346188278,0.103336799826814,-0.0517012437764772,0.420019324526779,0.00107360049481874,8.22129919252579
52,7.47907740021816,3.02640422554413,0.0932035052255483,-0.0520259839642244,0.397726063527657,0.00107339221342361,8.18881882370672
52,7.37486398870294,3.18048483365454,0.08022534510591,-0.0537034030017776,0.369973015710698,0.00107340760713939,8.15045090601831
52,7.27065057718771,3.33456544176495,0.0672471849862716,-0.0553808220393307,0.342219967893738,0.00107342300085518,8.1120829883299
52,7.16643716567248,3.48864604987536,0.0542690248666333,-0.0570582410768839,0.314466920076779,0.00107343839457097,8.07371507064149
52,7.06222375415725,3.64272665798578,0.041290864746995,-0.058735660114437,0.28671387225982,0.00107345378828675,8.03534715295308
52,6.95801034264203,3.79680726609619,0.0283127046273567,-0.0604130791519901,0.258960824442861,0.00107346918200254,7.99697923526467
52,6.8537969311268,3.9508878742066,0.0153345445077183,-0.0620904981895433,0.231207776625902,0.00107348457571832,7.95861131757626
52,6.74958351961157,4.10496848231701,0.00235638438808003,-0.0637679172270964,0.203454728808943,0.00107349996943411,7.92024339988785
52,6.7009479767846,4.19113133249747,-0.00759228273625157,-0.0610708417790662,0.190307972611237,0.00107348040661576,7.92533277804332
52,6.65231243395763,4.27729418267793,-0.0175409498605832,-0.058373766331036,0.177161216413531,0.00107346084379741,7.93042215619878
52,6.60367689113065,4.36345703285839,-0.0274896169849148,-0.0556766908830058,0.164014460215825,0.00107344128097906,7.93551153435425
52,6.55504134830368,4.44961988303884,-0.0374382841092464,-0.0529796154349755,0.150867704018118,0.00107342171816071,7.94060091250971
52,6.50640580547671,4.5357827332193,-0.0473869512335779,-0.0502825399869453,0.137720947820412,0.00107340215534236,7.94569029066518
52,6.45777026264973,4.62194558339976,-0.0573356183579095,-0.0475854645389151,0.124574191622706,0.00107338259252401,7.95077966882065
52,6.40913471982276,4.70810843358022,-0.0672842854822411,-0.0448883890908849,0.111427435425,0.00107336302970565,7.95586904697611
52,6.3306846032005,4.74412061773508,-0.0669722873345754,-0.0475229321922162,0.100912156054139,0.00107263523992109,7.91602941579258
52,6.25223448657824,4.78013280188993,-0.0666602891869096,-0.0501574752935475,0.0903968766832781,0.00107190745013652,7.87618978460904
52,6.17378436995597,4.81614498604479,-0.0663482910392439,-0.0527920183948788,0.0798815973124172,0.00107117966035196,7.83635015342551
52,6.09533425333371,4.85215717019964,-0.0660362928915781,-0.0554265614962102,0.0693663179415563,0.00107045187056739,7.79651052224197
52,6.01688413671145,4.8881693543545,-0.0657242947439124,-0.0580611045975415,0.0588510385706954,0.00106972408078283,7.75667089105843
52,5.93843402008919,4.92418153850936,-0.0654122965962467,-0.0606956476988728,0.0483357591998345,0.00106899629099826,7.7168312598749
52,5.85998390346693,4.96019372266421,-0.0651002984485809,-0.0633301908002041,0.0378204798289737,0.0010682685012137,7.67699162869136
52,5.75565158840194,4.92401163521001,-0.0601655417657948,-0.0642141909576043,0.0325971805452516,0.00106894949187617,7.57383884700033
52,5.65131927333695,4.88782954775581,-0.0552307850830087,-0.0650981911150045,0.0273738812615295,0.00106963048253865,7.4706860653093
52,5.54698695827197,4.85164746030161,-0.0502960284002225,-0.0659821912724046,0.0221505819778075,0.00107031147320113,7.36753328361826
52,5.44265464320698,4.81546537284741,-0.0453612717174365,-0.0668661914298048,0.0169272826940854,0.0010709924638636,7.26438050192723
52,5.338322328142,4.77928328539321,-0.0404265150346503,-0.0677501915872049,0.0117039834103634,0.00107167345452608,7.1612277202362
52,5.23399001307701,4.74310119793901,-0.0354917583518642,-0.0686341917446051,0.00648068412664135,0.00107235444518856,7.05807493854516
52,5.12965769801202,4.70691911048481,-0.0305570016690781,-0.0695181919020053,0.00125738484291926,0.00107303543585103,6.95492215685413
52,5.06058344720317,4.61988302332721,-0.0263812109678979,-0.0635335087539596,-0.00293261791055227,0.00107313368787176,6.84961044940537
52,4.99150919639432,4.53284693616962,-0.0222054202667177,-0.0575488256059139,-0.00712262066402375,0.00107323193989248,6.74429874195662
52,4.92243494558547,4.44581084901202,-0.0180296295655374,-0.0515641424578682,-0.0113126234174953,0.0010733301919132,6.63898703450786
52,4.85336069477662,4.35877476185442,-0.0138538388643572,-0.0455794593098225,-0.0155026261709668,0.00107342844393392,6.5336753270591
52,4.78428644396776,4.27173867469682,-0.00967804816317694,-0.0395947761617768,-0.0196926289244383,0.00107352669595465,6.42836361961035
52,4.71521219315891,4.18470258753922,-0.0055022574619967,-0.0336100930137311,-0.0238826316779098,0.00107362494797537,6.32305191216159
52,4.64613794235006,4.09766650038162,-0.00132646676081646,-0.0276254098656854,-0.0280726344313813,0.00107372319999609,6.21774020471284
52,4.63963761220532,3.98122393499634,-0.000895663363528726,-0.0187474246031972,-0.0307509950180195,0.00107390354503539,6.14133303103041
52,4.63313728206058,3.86478136961107,-0.00046485996624096,-0.00986943934070904,-0.0334293556046575,0.00107408389007469,6.06492585734799
52,4.62663695191583,3.74833880422579,-3.40565689531946e-05,-0.000991454078220832,-0.0361077161912956,0.001074264235114,5.98851868366556
52,4.62013662177109,3.63189623884051,0.000396746828334571,0.00788653118426737,-0.0387860767779337,0.0010744445801533,5.91211150998314
52,4.61363629162635,3.51545367345523,0.000827550225622309,0.0167645164467556,-0.0414644373645718,0.0010746249251926,5.83570433630071
52,4.60713596148161,3.39901110806996,0.00125835362291005,0.0256425017092438,-0.0441427979512099,0.0010748052702319,5.75929716261829
52,4.60063563133687,3.28256854268468,0.00168915702019781,0.034520486971732,-0.046821158537848,0.0010749856152712,5.68288998893586
52,4.63789211114127,3.14021267826666,0.00498915634950728,0.038517113278901,-0.052943122376502,0.00107369465432465,5.64754495329238
52,4.67514859094567,2.99785681384865,0.00828915567881677,0.04251373958607,-0.059065086215156,0.0010724036933781,5.6121999176489
52,4.71240507075007,2.85550094943063,0.0115891550081262,0.046510365893239,-0.0651870500538099,0.00107111273243155,5.57685488200543
52,4.74966155055447,2.71314508501262,0.0148891543374357,0.050506992200408,-0.0713090138924639,0.001069821771485,5.54150984636195
52,4.78691803035887,2.5707892205946,0.0181891536667451,0.054503618507577,-0.077430977731118,0.00106853081053845,5.50616481071847
52,4.82417451016327,2.42843335617659,0.0214891529960546,0.058500244814746,-0.0835529415697719,0.0010672398495919,5.47081977507499
52,4.86143098996767,2.28607749175857,0.0247891523253641,0.062496871121915,-0.0896749054084259,0.00106594888864535,5.43547473943152
52,4.91192541741298,2.10315407713473,0.0301111299596451,0.0621386270957975,-0.117057242499424,0.00106621612366134,5.42992679472471
52,4.9624198448583,1.92023066251089,0.035433107593926,0.06178038306968,-0.144439579590422,0.00106648335867732,5.42437885001791
52,5.01291427230361,1.73730724788705,0.040755085228207,0.0614221390435624,-0.171821916681421,0.00106675059369331,5.4188309053111
52,5.06340869974893,1.55438383326321,0.046077062862488,0.0610638950174449,-0.199204253772419,0.00106701782870929,5.4132829606043
52,5.11390312719425,1.37146041863937,0.051399040496769,0.0607056509913274,-0.226586590863417,0.00106728506372528,5.40773501589749
52,5.16439755463956,1.18853700401553,0.0567210181310499,0.0603474069652099,-0.253968927954416,0.00106755229874127,5.40218707119069
52,5.21489198208487,1.00561358939169,0.0620429957653309,0.0599891629390923,-0.281351265045414,0.00106781953375725,5.39663912648389
52,5.2558758702003,0.797736739319283,0.0654942587079955,0.0554604929432194,-0.319167756074367,0.0010683418528998,5.42555846995983
52,5.29685975831572,0.589859889246874,0.0689455216506602,0.0509318229473465,-0.356984247103319,0.00106886417204234,5.45447781343578
52,5.33784364643114,0.381983039174465,0.0723967845933248,0.0464031529514736,-0.394800738132272,0.00106938649118488,5.48339715691173
52,5.37882753454656,0.174106189102055,0.0758480475359895,0.0418744829556007,-0.432617229161224,0.00106990881032742,5.51231650038768
52,5.41981142266199,-0.0337706609703541,0.0792993104786541,0.0373458129597277,-0.470433720190177,0.00107043112946996,5.54123584386363
52,5.46079531077741,-0.241647511042763,0.0827505734213188,0.0328171429638548,-0.508250211219129,0.0010709534486125,5.57015518733958
52,5.50177919889283,-0.449524361115173,0.0862018363639834,0.0282884729679819,-0.546066702248082,0.00107147576775505,5.59907453081553
52,5.5080525701737,-0.666142870546644,0.093189988680051,0.0200852762452412,-0.536210604046965,0.00107111201603744,5.65295152967773
52,5.51432594145457,-0.882761379978114,0.100178140996119,0.0118820795225006,-0.526354505845848,0.00107074826431984,5.70682852853993
52,5.52059931273544,-1.09937988940959,0.107166293312186,0.00367888279975994,-0.516498407644731,0.00107038451260223,5.76070552740213
52,5.52687268401631,-1.31599839884106,0.114154445628254,-0.00452431392298071,-0.506642309443614,0.00107002076088463,5.81458252626433
52,5.53314605529718,-1.53261690827253,0.121142597944321,-0.0127275106457214,-0.496786211242497,0.00106965700916702,5.86845952512653
52,5.53941942657805,-1.749235417704,0.128130750260389,-0.020930707368462,-0.48693011304138,0.00106929325744942,5.92233652398873
52,5.54569279785892,-1.96585392713547,0.135118902576457,-0.0291339040912027,-0.477074014840264,0.00106892950573181,5.97621352285093
52,5.48351695692285,-2.17490276714644,0.147904213611617,-0.0340953186339654,-0.431514418951567,0.00106899096499281,6.01890386606768
52,5.42134111598678,-2.38395160715742,0.160689524646777,-0.0390567331767281,-0.385954823062869,0.0010690524242538,6.06159420928442
52,5.3591652750507,-2.59300044716839,0.173474835681937,-0.0440181477194908,-0.340395227174172,0.0010691138835148,6.10428455250117
52,5.29698943411463,-2.80204928717936,0.186260146717097,-0.0489795622622535,-0.294835631285475,0.00106917534277579,6.14697489571791
52,5.23481359317856,-3.01109812719034,0.199045457752257,-0.0539409768050162,-0.249276035396778,0.00106923680203679,6.18966523893465
52,5.17263775224248,-3.22014696720131,0.211830768787417,-0.0589023913477789,-0.203716439508081,0.00106929826129778,6.2323555821514
52,5.11046191130641,-3.42919580721229,0.224616079822577,-0.0638638058905416,-0.158156843619384,0.00106935972055878,6.27504592536814
