"numID","smoothLatitude","smoothLongitude","smoothElevation","smoothSpeed","smoothHeading","smoothAx","smoothAy","smoothAz","smoothYawrate","smoothGentimeSec","ID"
34,42.2855799532448,-83.731769936072,209.399186106232,2.53933848743003,354.560902848792,-1.98317136738998,-0.022168281739089,0,-0.339560132265028,351278366.4,"ID180029190037179-8723"
34,42.2855787457869,-83.7317701091199,209.361578014195,2.51462078708951,12.666106441466,-1.73420729659381,0.134707572282172,0,3.73450293323281,351278366.5,"ID180029190037179-8723"
34,42.2855775286019,-83.7317702351139,209.324059352997,2.48985144392661,30.736339170914,-1.48808261468252,0.295987158266915,0,7.86576622443487,351278366.6,"ID180029190037179-8723"
34,42.2855763016568,-83.7317703140694,209.286626536112,2.46502967943211,48.8039201053442,-1.24391368694491,0.462680256024533,0,12.0679428006902,351278366.7,"ID180029190037179-8723"
34,42.2855750649183,-83.7317703459959,209.24927598522,2.44015471344919,66.9011635701625,-1.00082390020157,0.635830539640951,0,16.3549811065115,351278366.8,"ID180029190037179-8723"
34,42.2855738183529,-83.7317703308972,209.212004129866,2.41522576414886,85.0604369429607,-0.757940515595779,0.816522111975925,0,20.7411112711778,351278366.9,"ID180029190037179-8723"
34,42.2855725619266,-83.7317702687715,209.174807407117,2.39024204800545,103.31421854339,-0.514391535293997,1.00588629228699,0,25.2408923433435,351278367,"ID180029190037179-8723"
34,42.2855712956055,-83.7317701596114,209.137682261221,2.36520277977192,121.695155721455,-0.269302571846749,1.20510869947769,0,29.8692606174421,351278367.1,"ID180029190037179-8723"
34,42.285570019355,-83.7317700034035,209.100625143271,2.34010717245522,140.236123248129,-0.021793708970348,1.41543667531873,0,34.6415792122966,351278367.2,"ID180029190037179-8723"
34,42.2855700012642,-83.7317700175984,209.099863667454,2.32042503345883,193.873674391594,-0.0158126315330775,1.3903861096591,0,34.0487603182295,351278367.3,"ID180029190037179-8723"
34,42.2855700560381,-83.7317711091804,209.091265238321,2.32238089441154,190.376224815211,-0.184144860933503,0.950200688528467,0,23.3992819517452,351278367.4,"ID180029190037179-8723"
34,42.285570100849,-83.7317721538294,209.082730399984,2.32427907037409,187.161643416362,-0.349751458425188,0.519524843839135,0,12.872277859787,351278367.5,"ID180029190037179-8723"
34,42.2855701356983,-83.7317731516719,209.074258336573,2.32611962100681,184.224180834923,-0.513226983386775,0.0956620919059189,0,2.43280535734429,351278367.6,"ID180029190037179-8723"
34,42.2855701605868,-83.7317741028285,209.065848238217,2.32790260415887,181.558583344783,-0.675158344238677,-0.32404139383108,0,-7.95378769365968,351278367.7,"ID180029190037179-8723"
34,42.2855701755151,-83.7317750074141,209.057499300967,2.32962807587006,179.160083457421,-0.836126905556635,-0.742213398551501,0,-18.3219779065276,351278367.8,"ID180029190037179-8723"
34,42.2855701804838,-83.7317758655383,209.049210726724,2.33129609037255,177.024391395133,-0.996710575281803,-1.16147211875332,0,-28.7061808093217,351278367.9,"ID180029190037179-8723"
34,42.2855701754929,-83.7317766773046,209.040981723155,2.33290670009265,175.147687418658,-1.15748587952086,-1.5844425549162,0,-39.1408650816349,351278368,"ID180029190037179-8723"
34,42.2855701605424,-83.7317774428113,209.032811503625,2.33445995565237,173.526614995474,-1.31903003238505,-2.01377294676498,0,-49.6606669677894,351278368.1,"ID180029190037179-8723"
34,42.2855701356317,-83.731778162151,209.024699287118,2.33595590587109,172.158274796559,-1.48192300829934,-2.45215135403518,0,-60.3005052462404,351278368.2,"ID180029190037179-8723"
34,42.2855701007603,-83.7317788354106,209.016644298161,2.33739459776706,171.040219510861,-1.64674962422158,-2.90232248655372,0,-71.0956971368045,351278368.3,"ID180029190037179-8723"
34,42.2855700559271,-83.7317794626714,209.008645766752,2.33877607655886,170.17044946823,-1.8141016392473,-3.36710488900877,0,-82.082075530451,351278368.4,"ID180029190037179-8723"
34,42.2855700011311,-83.7317800440095,209.000702928288,2.34010038566687,169.547409062948,-1.98457987913813,-3.8494085880035,0,-93.2961079307796,351278368.5,"ID180029190037179-8723"
34,42.2855700104765,-83.7317833914767,209.033554332477,2.34649173265204,181.479762765449,-1.98556267840022,-3.48767587653116,0,-84.6513002913972,351278368.6,"ID180029190037179-8723"
34,42.2855700098577,-83.7317866934961,209.066463810698,2.35282615245921,193.679073098129,-1.99028728047204,-3.14421936277247,0,-76.24267478415,351278368.7,"ID180029190037179-8723"
34,42.2855699992748,-83.7317899504669,209.09943450887,2.35910384418144,206.167158836022,-1.99877064757922,-2.81688864777346,0,-68.0423203386229,351278368.8,"ID180029190037179-8723"
34,42.2855699312138,-83.7317899978689,209.099695655328,2.31958091373542,190.041321182502,-1.99723236648467,-2.98319096354276,0,-72.935653433832,351278368.9,"ID180029190037179-8723"
34,42.2855698531865,-83.7317900006219,209.100021198472,2.28000021029486,174.1977527229,-1.99947778461341,-3.16461087095557,0,-78.0262804690313,351278369,"ID180029190037179-8723"
34,42.2855601461178,-83.7317899984628,209.101639760073,2.24037122428241,164.467148016447,-1.99964825771415,-3.1802574557,0,-78.634420159028,351278369.1,"ID180029190037179-8723"
34,42.2855600023076,-83.731789853435,209.198357765453,2.2196310436394,155.831145800183,-1.99965953770648,-3.14240652176779,0,-79.5728420582484,351278369.2,"ID180029190037179-8723"
34,42.2855599994555,-83.731780298977,209.199971325676,2.17999664619702,149.938834480158,-1.99963838750413,-3.06622876369026,0,-78.0634667453408,351278369.3,"ID180029190037179-8723"
34,42.28555995069,-83.731789801818,209.199997002922,2.14012889438661,169.995257704886,-1.99934712420837,-2.40509249320149,0,-62.16121700917,351278369.4,"ID180029190037179-8723"
34,42.2855566609457,-83.7317865971535,209.199922964648,2.10677711707623,168.922098799478,-1.99551257325064,-2.36552303979138,0,-61.3811619147795,351278369.5,"ID180029190037179-8723"
34,42.2855533608748,-83.7317833474288,209.199922904102,2.07336087827274,168.093436824678,-1.99545554712934,-2.33720392728437,0,-60.7600474972781,351278369.6,"ID180029190037179-8723"
34,42.2855500503879,-83.7317800522509,209.199996821278,2.03987912769196,167.507789697591,-1.9991758411098,-2.31995784825587,0,-60.2958120679594,351278369.7,"ID180029190037179-8723"
34,42.2855500307582,-83.7317800497927,209.199960495435,2.00016091062395,165.643775960589,-1.99742799287081,-2.31337461812701,0,-60.1911036640624,351278369.8,"ID180029190037179-8723"
34,42.2855500006219,-83.7317800014826,209.199998150908,1.96037488107779,164.018395790896,-1.99946454619127,-2.31771522494251,0,-60.2413857314464,351278369.9,"ID180029190037179-8723"
34,42.2855500007268,-83.731780002047,209.20000262427,1.93965551689293,162.171377037101,-1.99927738302055,-2.31662620171278,0,-60.2204690886402,351278370,"ID180029190037179-8723"
34,42.2855500379416,-83.7317800875498,209.20023317668,1.90128236842487,159.953685484797,-1.99476319085934,-2.30229300228095,0,-59.9628210737664,351278370.1,"ID180029190037179-8723"
34,42.2855525505482,-83.7317857211974,209.214051855865,1.92829653498031,154.762331892161,-1.93519213455588,-2.1718643324976,0,-57.429435612825,351278370.2,"ID180029190037179-8723"
34,42.2855550527166,-83.7317913096788,209.227945863404,1.95524063033487,149.790150128938,-1.87918204116988,-2.05147349645877,0,-55.0418737133796,351278370.3,"ID180029190037179-8723"
34,42.2855575445149,-83.7317968536698,209.241916527467,1.98211550135098,145.028247322307,-1.82653182374691,-1.94036672092823,0,-52.7922102504215,351278370.4,"ID180029190037179-8723"
34,42.2855600260106,-83.7318023538407,209.255965183555,2.00892199271535,140.468106688674,-1.77705245793029,-1.8378483606516,0,-50.6729778304663,351278370.5,"ID180029190037179-8723"
34,42.285562497271,-83.7318078108565,209.270093174621,2.03566094696547,136.101572301198,-1.7305663033274,-1.74327654288555,0,-48.6771420047508,351278370.6,"ID180029190037179-8723"
34,42.2855649583634,-83.7318132253771,209.284301851205,2.06233320451613,131.920834502701,-1.68690646574675,-1.65605914859942,0,-46.7980779195197,351278370.7,"ID180029190037179-8723"
34,42.2855674093545,-83.7318185980572,209.298592571558,2.08893960368581,127.918415937907,-1.64591619801583,-1.57565010518743,0,-45.0295483258967,351278370.8,"ID180029190037179-8723"
34,42.2855698503108,-83.7318239295462,209.312966701775,2.11548098072304,124.087158179997,-1.60744833722882,-1.50154596747992,0,-43.3656828763466,351278370.9,"ID180029190037179-8723"
34,42.2855722812985,-83.7318292204889,209.327425615925,2.14195816983268,120.420208927583,-1.57136477640354,-1.43328276564715,0,-41.8009586390082,351278371,"ID180029190037179-8723"
34,42.2855747023838,-83.7318344715251,209.341970696179,2.16837200320215,116.911009749194,-1.53753596865098,-1.37043310026027,0,-40.3301817652161,351278371.1,"ID180029190037179-8723"
34,42.2855771136322,-83.7318396832895,209.356603332947,2.19472331102756,113.553284353359,-1.5058404620772,-1.31260346632142,0,-38.9484702493615,351278371.2,"ID180029190037179-8723"
34,42.2855795151093,-83.7318448564124,209.371324925009,2.22101292153984,110.341027363293,-1.47616446374773,-1.2594317895087,0,-37.6512377238649,351278371.3,"ID180029190037179-8723"
34,42.2855819068802,-83.7318499915193,209.386136879647,2.24724166103073,107.268493576136,-1.4484014311492,-1.21058515921008,0,-36.4341782354726,351278371.4,"ID180029190037179-8723"
34,42.2855842890099,-83.731855089231,209.401040612783,2.2734103538788,104.330187687511,-1.42245168968132,-1.1657577441529,0,-35.2932519523416,351278371.5,"ID180029190037179-8723"
34,42.285586661563,-83.7318601501639,209.416037549111,2.2995198225753,101.520854463028,-1.39822207480598,-1.12466887757856,0,-34.2246717544722,351278371.6,"ID180029190037179-8723"
34,42.2855890246039,-83.7318651749299,209.431129122235,2.32557088775007,98.8354693391725,-1.37562559756874,-1.08706129997335,0,-33.2248906629771,351278371.7,"ID180029190037179-8723"
34,42.2855913781968,-83.7318701641367,209.446316774806,2.35156436819729,96.2692294367402,-1.35458113229181,-1.05269954835345,0,-32.2905900664588,351278371.8,"ID180029190037179-8723"
34,42.2855937224055,-83.7318751183873,209.461601958657,2.37750108090125,93.8175449707689,-1.33501312531739,-1.02136848201902,0,-31.4186687054171,351278371.9,"ID180029190037179-8723"
34,42.2855960572937,-83.7318800382809,209.476986134949,2.40338184106198,91.4760310415913,-1.31685132375553,-0.992871935547132,0,-30.6062323781203,351278372,"ID180029190037179-8723"
34,42.2855983829248,-83.7318849244123,209.492470774303,2.42920746212094,89.2404997923315,-1.30003052326282,-0.96703149059,0,-29.8505843337714,351278372.1,"ID180029190037179-8723"
34,42.2856006993619,-83.7318897773723,209.508057356942,2.45497875578652,87.1069529188165,-1.28449033394636,-0.943685358788457,0,-29.1492163210803,351278372.2,"ID180029190037179-8723"
34,42.2856030066679,-83.7318945977476,209.523747372839,2.48069653205959,85.0715745185086,-1.27017496355243,-0.922687368806701,0,-28.4998002625304,351278372.3,"ID180029190037179-8723"
34,42.2856053049054,-83.7318993861212,209.539542321849,2.50636159925895,83.1307242656669,-1.25703301716165,-0.903906051146024,0,-27.9001805267022,351278372.4,"ID180029190037179-8723"
34,42.2856075941367,-83.731904143072,209.555443713862,2.53197476404673,81.2809309005326,-1.24501731267139,-0.887223815007493,0,-27.3483667730039,351278372.5,"ID180029190037179-8723"
34,42.2856098744241,-83.7319088691751,209.571453068941,2.55753683145376,79.5188860208934,-1.23408471140296,-0.872536212049892,0,-26.8425273450579,351278372.6,"ID180029190037179-8723"
34,42.2856121458295,-83.7319135650019,209.58757191747,2.58304860490485,77.8414381649223,-1.22419596322554,-0.859751282433265,0,-26.3809831908147,351278372.7,"ID180029190037179-8723"
34,42.2856144084144,-83.7319182311204,209.603801800301,2.60851088624406,76.2455871747087,-1.21531556564069,-0.848788979053621,0,-25.9622022892112,351278372.8,"ID180029190037179-8723"
34,42.2856166622404,-83.7319228680945,209.620144268899,2.63392447575989,74.7284788303994,-1.20741163632154,-0.839580666363876,0,-25.584794564875,351278372.9,"ID180029190037179-8723"
34,42.2856189073685,-83.7319274764851,209.63660088549,2.65929017221044,73.2873997453552,-1.20045579864919,-0.83206869064316,0,-25.2475072739944,351278373,"ID180029190037179-8723"
34,42.2856211438598,-83.7319320568492,209.653173223216,2.68460877284853,71.9197725131895,-1.19442307983519,-0.826206019023888,0,-24.9492208460382,351278373.1,"ID180029190037179-8723"
34,42.2856233717749,-83.7319366097408,209.669862866276,2.70988107344671,70.6231510980121,-1.18929182126447,-0.821955945016558,0,-24.6889451675227,351278373.2,"ID180029190037179-8723"
34,42.2856255911743,-83.7319411357102,209.686671410086,2.73510786832232,69.3952164596322,-1.18504360073675,-0.819291858688517,0,-24.4658162954902,351278373.3,"ID180029190037179-8723"
34,42.2856278021183,-83.7319456353048,209.703600461428,2.76028995036246,68.2337724058962,-1.1816631663273,-0.818197080057808,0,-24.2790935897904,351278373.4,"ID180029190037179-8723"
34,42.2856300046669,-83.7319501090686,209.720651638601,2.78542811104885,67.1367416647426,-1.17913838162966,-0.818664754658935,0,-24.1281572546455,351278373.5,"ID180029190037179-8723"
34,42.2856321988799,-83.7319545575426,209.737826571582,2.81052314048278,66.1021621689484,-1.17746018218356,-0.820697810626708,0,-24.0125062813385,351278373.6,"ID180029190037179-8723"
34,42.2856343848167,-83.7319589812645,209.755126902176,2.83557582740989,65.1281835469224,-1.17662254293182,-0.824308977029439,0,-23.9317567851954,351278373.7,"ID180029190037179-8723"
34,42.2856365625369,-83.7319633807692,209.772554284175,2.86058695924499,64.2130638132685,-1.17662245658923,-0.829520863566303,0,-23.885640731343,351278373.8,"ID180029190037179-8723"
34,42.2856387320994,-83.7319677565888,209.790110383517,2.88555732209678,63.3551662532007,-1.1774599228458,-0.836366102127823,0,-23.8740050450099,351278373.9,"ID180029190037179-8723"
34,42.2856408935632,-83.7319721092523,209.807796878445,2.91048770079261,62.552956495238,-1.17913794836565,-0.844887551105828,0,-23.8968111034201,351278374,"ID180029190037179-8723"
34,42.285643046987,-83.7319764392859,209.825615459665,2.93537887890308,61.8049997669413,-1.18166255758156,-0.855138563732049,0,-23.9541346075906,351278374.1,"ID180029190037179-8723"
34,42.2856451924291,-83.7319807472132,209.843567830512,2.96023163876673,61.1099583287873,-1.18504281432375,-0.867183322125462,0,-24.0461658336085,351278374.2,"ID180029190037179-8723"
34,42.2856473299479,-83.7319850335552,209.861655707109,2.98504676151458,60.4665890815872,-1.18929085436084,-0.88109723913984,0,-24.1732102642224,351278374.3,"ID180029190037179-8723"
34,42.2856494596014,-83.73198929883,209.879880818532,3.00982502709471,59.8737413431724,-1.19442192896956,-0.896967430527527,0,-24.335689602842,351278374.4,"ID180029190037179-8723"
34,42.2856515814473,-83.7319935435534,209.898244906976,3.03456721429677,59.3303547903705,-1.20045445968973,-0.914893260375655,0,-24.5341431733149,351278374.5,"ID180029190037179-8723"
34,42.2856536955433,-83.7319977682386,209.916749727923,3.05927410077644,58.8354575625903,-1.20741010446113,-0.934986963229823,0,-24.7692297101245,351278374.6,"ID180029190037179-8723"
34,42.2856558019467,-83.7320019733964,209.935397050305,3.0839464630799,58.3881645236246,-1.21531383537967,-0.957374346800375,0,-25.0417295449525,351278374.7,"ID180029190037179-8723"
34,42.2856579007148,-83.7320061595353,209.954188656678,3.10858507666823,57.9876756785618,-1.22419402835194,-0.982195579650969,0,-25.3525471968635,351278374.8,"ID180029190037179-8723"
34,42.2856599919045,-83.7320103271614,209.973126343391,3.13319071594175,57.6332747429746,-1.2340825649702,-1.00960606880118,0,-25.7027143747093,351278374.9,"ID180029190037179-8723"
34,42.2856620755726,-83.7320144767786,209.992211920757,3.1577641542644,57.3243278618274,-1.24501494697337,-1.03977743273788,0,-26.0933934017199,351278375,"ID180029190037179-8723"
34,42.2856641517756,-83.7320186088887,210.011447213224,3.18230616398805,57.0602824758105,-1.25703042370507,-1.07289857592743,0,-26.5258810736466,351278375.1,"ID180029190037179-8723"
34,42.2856662205698,-83.7320227239912,210.030834059555,3.20681751647672,56.8406663330736,-1.27017213302627,-1.10917687155629,0,-27.0016129632657,351278375.2,"ID180029190037179-8723"
34,42.2856682820116,-83.7320268225838,210.050374313,3.23129898213089,56.6650866445917,-1.2844872561885,-1.14883945990524,0,-27.5221681855299,351278375.3,"ID180029190037179-8723"
34,42.2856703361567,-83.732030905162,210.070069841471,3.25575133041168,56.5332293816516,-1.30002718722352,-1.19213467048641,0,-28.0892746391846,351278375.4,"ID180029190037179-8723"
34,42.285672383061,-83.7320349722194,210.089922527725,3.28017532986505,56.4448587142042,-1.31684771745776,-1.23933357684714,0,-28.7048147422477,351278375.5,"ID180029190037179-8723"
34,42.28567442278,-83.7320390242478,210.109934269544,3.30457174814592,56.399816589076,-1.33500923581386,-1.29073169377549,0,-29.3708316803913,351278375.6,"ID180029190037179-8723"
34,42.2856764553692,-83.7320430617371,210.130106979911,3.32894135204235,56.398022447287,-1.35457694561846,-1.34665082753353,0,-30.0895361889661,351278375.7,"ID180029190037179-8723"
34,42.2856784808835,-83.7320470851755,210.1504425872,3.3532849074996,56.4394730799694,-1.37562109869461,-1.40744109070298,0,-30.8633138911788,351278375.8,"ID180029190037179-8723"
34,42.2856804993782,-83.7320510950494,210.170943035354,3.37760317964422,56.5242426226279,-1.39821724757925,-1.47348309425813,0,-31.6947332167821,351278375.9,"ID180029190037179-8723"
34,42.2856825109079,-83.7320550918437,210.191610284075,3.40189693280811,56.6524826877332,-1.42244651677132,-1.54519033059082,0,-32.5865539275611,351278376,"ID180029190037179-8723"
34,42.2856845155272,-83.7320590760417,210.21244630901,3.42616693055252,56.8244226358849,-1.4483958939842,-1.62301176240761,0,-33.5417362779161,351278376.1,"ID180029190037179-8723"
34,42.2856865132906,-83.7320630481251,210.23345310194,3.45041393569205,57.0403699860284,-1.47615854244824,-1.70743463370844,0,-34.5634508409468,351278376.2,"ID180029190037179-8723"
34,42.2856885042523,-83.7320670085741,210.254632670969,3.47463871031864,57.3007109654603,-1.50583413538462,-1.79898752044651,0,-35.6550890326568,351278376.3,"ID180029190037179-8723"
34,42.2856904884663,-83.7320709578677,210.275987040719,3.49884201582553,57.605911200606,-1.53752921385128,-1.89824363996953,0,-36.8202743692094,351278376.4,"ID180029190037179-8723"
34,42.2856924659866,-83.7320748964832,210.29751825252,3.52302461293116,57.9565165498043,-1.57135756924569,-2.00582443996315,0,-38.0628744946026,351278376.5,"ID180029190037179-8723"
34,42.2856944368667,-83.732078824897,210.319228364609,3.5471872617031,58.3531540795885,-1.60744065183775,-2.12240348936698,0,-39.3870140186872,351278376.6,"ID180029190037179-8723"
34,42.2856964011602,-83.732082743584,210.341119452322,3.57133072158196,58.7965331862111,-1.64590800679951,-2.24871069562447,0,-40.7970882081407,351278376.7,"ID180029190037179-8723"
34,42.2856983589203,-83.7320866530181,210.363193608296,3.5954557514052,59.2874468644166,-1.68689773929714,-2.38553687467106,0,-42.2977775758434,351278376.8,"ID180029190037179-8723"
34,42.2857003102004,-83.7320905536719,210.385452942671,3.61956310943105,59.8267731257332,-1.73055701031489,-2.5337387022736,0,-43.8940634170829,351278376.9,"ID180029190037179-8723"
34,42.2857022550532,-83.7320944460171,210.407899583283,3.64365355336228,60.4154765688179,-1.77704256499118,-2.69424407772146,0,-45.5912443441565,351278377,"ID180029190037179-8723"
34,42.2857041935316,-83.7320983305243,210.430535675879,3.66772784037007,61.0546101046664,-1.82652129536366,-2.86805793345192,0,-47.3949538742571,351278377.1,"ID180029190037179-8723"
34,42.2857061256883,-83.7321022076631,210.453363384313,3.69178672711777,61.7453168397702,-1.87917083954357,-3.05626852698398,0,-49.3111791290207,351278377.2,"ID180029190037179-8723"
34,42.2857080515756,-83.7321060779024,210.476384890756,3.71583096978468,62.4888321205922,-1.93518021947054,-3.26005425455485,0,-51.3462807078068,351278377.3,"ID180029190037179-8723"
34,42.2857099712458,-83.7321099417101,210.499602395907,3.73986132408986,63.2864857430145,-1.99475051953752,-3.48069102911958,0,-53.5070138006783,351278377.4,"ID180029190037179-8723"
34,42.2857100008074,-83.7321100751201,210.499974351731,3.75679986170306,58.9209351592851,-1.99912155699008,-3.72451458674923,0,-57.1217302853227,351278377.5,"ID180029190037179-8723"
34,42.2857100771064,-83.7321150023776,210.499058075684,3.61037539047326,9.15689056167838,-1.99741441517855,-5.74113907085886,0,-90.7970113984908,351278377.6,"ID180029190037179-8723"
34,42.2857101472433,-83.7321199242825,210.498339965745,3.4639337163756,319.351598779501,-1.99949162617997,-7.79014880201376,0,-124.728874336385,351278377.7,"ID180029190037179-8723"
34,42.285719858455,-83.7321200034625,210.401610070082,3.51826598858858,21.7753330133921,-1.9996494416658,-4.43663654033045,0,-70.817835549117,351278377.8,"ID180029190037179-8723"
34,42.2857202898806,-83.7321202991342,210.398383156493,3.48406590327315,37.3568166147237,-1.99966136911974,-4.16610311661101,0,-66.6794121963401,351278377.9,"ID180029190037179-8723"
34,42.2857397081132,-83.7321397032626,210.301638089414,3.65738785031595,341.59570638698,-1.99966144753496,-5.03727136712459,0,-79.5624481815261,351278378,"ID180029190037179-8723"
34,42.2857399968542,-83.732140145002,210.300010352044,3.69735742305172,333.03780010195,-1.99965055813034,-5.12821249664426,0,-80.818238550741,351278378.1,"ID180029190037179-8723"
34,42.2857400741341,-83.7321498493268,210.299161722083,3.60242272422776,316.185658716641,-1.99950632736004,-5.09149628953616,0,-80.3850092660721,351278378.2,"ID180029190037179-8723"
34,42.2857450032586,-83.7321499252544,210.24990844094,3.6311380377694,310.767690648769,-1.99760791079838,-4.95043594354041,0,-77.9193526354754,351278378.3,"ID180029190037179-8723"
34,42.2857499271691,-83.732150000052,210.200829508914,3.65983680102052,305.204044835698,-1.99949454173595,-4.83681021151188,0,-75.6675325271524,351278378.4,"ID180029190037179-8723"
34,42.2857500741933,-83.7321500770519,210.199995721657,3.68018945729609,303.068976508654,-1.99949454175221,-4.72703855954601,0,-73.998085284373,351278378.5,"ID180029190037179-8723"
34,42.2857550772094,-83.7321550761701,210.199083554148,3.71019791410966,322.65832370594,-1.99760791102984,-3.83342829423514,0,-59.6991370647717,351278378.6,"ID180029190037179-8723"
34,42.285760075285,-83.7321600747811,210.198340877247,3.74019230551257,342.123259855949,-1.99950632780754,-2.96025900036494,0,-45.5535463130095,351278378.7,"ID180029190037179-8723"
34,42.2857700011514,-83.7321698516273,210.101610564297,3.77998976999441,335.344068682609,-1.99965056382273,-2.677478830766,0,-40.7187106030211,351278378.8,"ID180029190037179-8723"
34,42.2857799979191,-83.7321701494839,210.098383198572,3.81925317409452,335.786962607947,-1.99966152244242,-2.60491103691356,0,-39.6029068366505,351278378.9,"ID180029190037179-8723"
34,42.2857898540848,-83.7321799999266,210.001611440162,3.82038436406108,336.12536966786,-1.99966235504131,-2.22182809061068,0,-33.3757519886865,351278379,"ID180029190037179-8723"
34,42.2857901460368,-83.7321898481852,209.998383831852,3.84112473709669,337.193209001843,-1.99966241824474,-2.14898136527942,0,-32.2437592286926,351278379.1,"ID180029190037179-8723"
34,42.2858000021877,-83.7321899999424,209.901638974334,3.91926713601762,337.290376656108,-1.99966242232364,-1.86364179331003,0,-27.248427112436,351278379.2,"ID180029190037179-8723"
34,42.2858099979538,-83.7321901517324,209.900024496286,3.95999314780279,337.556535321351,-1.99966241311617,-1.82760434373686,0,-26.6371260974331,351278379.3,"ID180029190037179-8723"
34,42.2858198562031,-83.732200002192,209.89997064145,4.00036317631772,332.556126361247,-1.99966228715,-1.78227369427523,0,-25.5720681524298,351278379.4,"ID180029190037179-8723"
34,42.2858202898387,-83.7322099976344,209.898356163402,4.05926652065117,331.543377637601,-1.99966062883567,-1.76084283180236,0,-25.1962968728812,351278379.5,"ID180029190037179-8723"
34,42.28583971025,-83.7322198480601,209.801611305879,4.08072646682351,331.205589537434,-1.99963880227792,-1.60952948666123,0,-22.5359879822465,351278379.6,"ID180029190037179-8723"
