"numID","smoothLatitude","smoothLongitude","smoothElevation","smoothSpeed","smoothHeading","smoothAx","smoothAy","smoothAz","smoothYawrate","smoothGentimeSec","ID"
67,42.2919101391425,-83.7240796532101,252.505673505122,0.412547383158256,237.848441821796,0.247455990393998,9.94,0,0,351278426,"ID180029190037177-22617"
67,42.2919097601051,-83.7240799054491,252.501996988892,0.457291563336967,217.789919391206,0.246300899157813,9.94,0,0,351278426.1,"ID180029190037177-22617"
67,42.2919088034956,-83.7240799417079,252.50109104161,0.496270545549856,189.784378660402,0.256171071921987,9.94,0,0,351278426.2,"ID180029190037177-22617"
67,42.2919078491178,-83.7240799823989,252.500285869013,0.53440913087214,170.685390219282,0.266457407048446,9.94,0,0,351278426.3,"ID180029190037177-22617"
67,42.2919068969608,-83.7240800275229,252.499581395808,0.571716539932179,158.08889147259,0.277198227465228,9.94,0,0,351278426.4,"ID180029190037177-22617"
67,42.2919059470137,-83.7240800770805,252.49897755612,0.608201792407843,150.409313029493,0.288433549337747,9.94,0,0,351278426.5,"ID180029190037177-22617"
67,42.2919049992657,-83.7240801310724,252.498474293484,0.643873709207167,146.679997030635,0.300205231153629,9.94,0,0,351278426.6,"ID180029190037177-22617"
67,42.2919040537059,-83.7240801894995,252.498071560841,0.678740914600949,146.431520232664,0.312557129671339,9.94,0,0,351278426.7,"ID180029190037177-22617"
67,42.2919031103235,-83.7240802523627,252.497769320529,0.712811838307811,149.632605912333,0.325535263313592,9.94,0,0,351278426.8,"ID180029190037177-22617"
67,42.2919021691077,-83.7240803196629,252.497567544287,0.746094717532219,156.686186945926,0.339187983614296,9.94,0,0,351278426.9,"ID180029190037177-22617"
67,42.2919012300478,-83.7240803914011,252.497466213247,0.778597598955967,168.480124508801,0.353566155357767,9.94,0,0,351278427,"ID180029190037177-22617"
67,42.291900293133,-83.7240804675784,252.497465317932,0.810328340683587,186.498966551394,0.368723346081355,9.94,0,0,351278427.1,"ID180029190037177-22617"
67,42.2919000668416,-83.7240816381897,252.494176324181,0.823742106827473,110.985029669796,0.331871612221518,9.94,0,0,351278427.2,"ID180029190037177-22617"
67,42.2919000042351,-83.7240866321193,252.483201975586,0.770592398643899,12.8931978002487,0.180609700598142,9.94,0,0,351278427.3,"ID180029190037177-22617"
67,42.2918999539957,-83.724083779559,252.44986999596,0.772188902371425,32.182051706784,0.148783186823639,9.94,0,0,351278427.4,"ID180029190037177-22617"
67,42.2918999058868,-83.7240809314891,252.41663400133,0.773011716995342,40.5394512817367,0.11697274945833,9.94,0,0,351278427.5,"ID180029190037177-22617"
67,42.2918996324406,-83.7240802593039,252.405728339566,0.796675216661653,55.4935844019596,0.130632496957413,9.94,0,0,351278427.6,"ID180029190037177-22617"
67,42.2918984727472,-83.7240801960315,252.402572566097,0.849833785538114,75.578113512322,0.179100955553513,9.94,0,0,351278427.7,"ID180029190037177-22617"
67,42.2918973151675,-83.7240801371951,252.399508354832,0.902237437234612,90.1936162772604,0.227698442903353,9.94,0,0,351278427.8,"ID180029190037177-22617"
67,42.2918961596881,-83.724080082794,252.396535419236,0.95389884119321,101.179801831965,0.276606014551761,9.94,0,0,351278427.9,"ID180029190037177-22617"
67,42.2918950062958,-83.7240800328274,252.39365348131,1.00483048740541,109.919543297599,0.326005881298384,9.94,0,0,351278428,"ID180029190037177-22617"
67,42.2918938549775,-83.7240799872944,252.390862271562,1.0550446894318,117.512945300882,0.376082088045046,9.94,0,0,351278428.1,"ID180029190037177-22617"
67,42.2918927057201,-83.7240799461945,252.388161528987,1.10455358737909,124.915818343667,0.427021199476255,9.94,0,0,351278428.2,"ID180029190037177-22617"
67,42.2918915585102,-83.7240799095269,252.385551001038,1.15336915083515,133.05999032011,0.479012995127459,9.94,0,0,351278428.3,"ID180029190037177-22617"
67,42.2918904133349,-83.7240798772911,252.383030443603,1.20150318176289,142.970599251435,0.532251176430593,9.94,0,0,351278428.4,"ID180029190037177-22617"
67,42.2918902691925,-83.7240795634342,252.357913572548,1.28799213644967,143.326459058887,0.590737631368465,9.94,0,0,351278428.5,"ID180029190037177-22617"
67,42.2918901270698,-83.7240792540039,252.332884087626,1.3738321059223,146.741035438873,0.650886714977982,9.94,0,0,351278428.6,"ID180029190037177-22617"
67,42.2918899869654,-83.7240789489955,252.307939648327,1.45904384340093,153.644134157237,0.712922519608309,9.94,0,0,351278428.7,"ID180029190037177-22617"
67,42.2918898173734,-83.7240761983587,252.2936921799,1.54191267965812,143.297526302182,0.714430792152868,9.94,0,0,351278428.8,"ID180029190037177-22617"
67,42.291889649796,-83.7240734520977,252.279526092253,1.62419392015601,136.00599314311,0.71806252650754,9.94,0,0,351278428.9,"ID180029190037177-22617"
67,42.2918894842314,-83.7240707101707,252.265440060712,1.70590745773368,130.851721562126,0.723831253117584,9.94,0,0,351278429,"ID180029190037177-22617"
67,42.2918893206776,-83.7240679725364,252.25143276809,1.78707304797868,127.185923716258,0.731758464039405,9.94,0,0,351278429.1,"ID180029190037177-22617"
67,42.2918891591327,-83.7240652391533,252.237502904563,1.86771031400332,124.547171634587,0.741873693011694,9.94,0,0,351278429.2,"ID180029190037177-22617"
67,42.291888999595,-83.72406250998,252.223649167546,1.94783875118888,122.603315517805,0.754214625486777,9.94,0,0,351278429.3,"ID180029190037177-22617"
67,42.2918888420625,-83.7240597849752,252.209870261574,2.02747773189892,121.109674774826,0.768827239032111,9.94,0,0,351278429.4,"ID180029190037177-22617"
67,42.2918886865335,-83.7240570640977,252.19616489818,2.10664651016285,119.878239142593,0.785765974625019,9.94,0,0,351278429.5,"ID180029190037177-22617"
67,42.2918885330062,-83.7240543473064,252.182531795772,2.18536422633096,118.754003116439,0.805093939478831,9.94,0,0,351278429.6,"ID180029190037177-22617"
67,42.2918883814789,-83.7240516345601,252.168969679516,2.26364991170186,117.595454815407,0.826883142156084,9.94,0,0,351278429.7,"ID180029190037177-22617"
67,42.2918882319497,-83.7240489258178,252.155477281216,2.34152249312364,116.256763341494,0.851214760844729,9.94,0,0,351278429.8,"ID180029190037177-22617"
67,42.2918880844171,-83.7240462210385,252.142053339196,2.41900079756975,114.569422487737,0.878179445796836,9.94,0,0,351278429.9,"ID180029190037177-22617"
67,42.2918879388793,-83.7240435201812,252.128696598181,2.49610355669068,112.321040218587,0.90787765705656,9.94,0,0,351278430,"ID180029190037177-22617"
67,42.2918877953347,-83.7240408232051,252.115405809179,2.57284941134271,109.228604073474,0.94042003873563,9.94,0,0,351278430.1,"ID180029190037177-22617"
67,42.2918876537816,-83.7240381300695,252.102179729366,2.64925691609461,104.902857307854,0.975927831230743,9.94,0,0,351278430.2,"ID180029190037177-22617"
67,42.2918818435169,-83.7240310816513,252.091931131317,2.74214435873455,105.264740340856,0.973861464547521,9.94,0,0,351278430.3,"ID180029190037177-22617"
67,42.2918804908708,-83.7240265584138,252.070958039033,2.80232926200968,109.673257321641,0.930721948080714,9.94,0,0,351278430.4,"ID180029190037177-22617"
67,42.2918791401327,-83.7240220388009,252.050045499619,2.86223129590135,112.904433883958,0.890511711074543,9.94,0,0,351278430.5,"ID180029190037177-22617"
67,42.2918777912871,-83.7240175227441,252.029191557539,2.92186494270847,115.364990558377,0.853080945652806,9.94,0,0,351278430.6,"ID180029190037177-22617"
67,42.2918764443187,-83.7240130101751,252.008394262739,2.98124461984298,117.364647007942,0.818290199181296,9.94,0,0,351278430.7,"ID180029190037177-22617"
67,42.291875099212,-83.7240085010257,251.98765167046,3.04038468331546,119.155107624673,0.786009854720933,9.94,0,0,351278430.8,"ID180029190037177-22617"
67,42.2918737559516,-83.7240039952276,251.966961841057,3.09929943120598,120.961744522399,0.756119648124902,9.94,0,0,351278430.9,"ID180029190037177-22617"
67,42.2918724145223,-83.7239994927126,251.946322839821,3.15800310712087,123.011965985198,0.728508219980705,9.94,0,0,351278431,"ID180029190037177-22617"
67,42.2918710749086,-83.7239949934126,251.925732736796,3.21650990363634,125.563841216363,0.703072700727821,9.94,0,0,351278431.1,"ID180029190037177-22617"
67,42.2918697370952,-83.7239904972595,251.905189606597,3.27483396572979,128.938584494333,0.679718327405294,9.94,0,0,351278431.2,"ID180029190037177-22617"
67,42.2918677656381,-83.7239871633702,251.891629344631,3.32361387223903,126.062119801848,0.640986380740157,9.94,0,0,351278431.3,"ID180029190037177-22617"
67,42.2918657959434,-83.7239838325092,251.878112866477,3.37223693846685,124.071243384157,0.604104270258627,9.94,0,0,351278431.4,"ID180029190037177-22617"
67,42.2918638279888,-83.7239805046264,251.864638908206,3.42071491983677,122.715356025372,0.568934587403765,9.94,0,0,351278431.5,"ID180029190037177-22617"
67,42.2918618617516,-83.7239771796712,251.851206209867,3.46905953669568,121.82378700685,0.535346303465284,9.94,0,0,351278431.6,"ID180029190037177-22617"
67,42.2918598972094,-83.7239738575933,251.837813515365,3.51728247714743,121.284311132208,0.503214281416974,9.94,0,0,351278431.7,"ID180029190037177-22617"
67,42.2918579343398,-83.7239705383426,251.824459572348,3.56539539987856,121.029022513379,0.472418809704276,9.94,0,0,351278431.8,"ID180029190037177-22617"
67,42.2918559731202,-83.7239672218687,251.811143132085,3.61340993697707,121.025786997216,0.442845156245076,9.94,0,0,351278431.9,"ID180029190037177-22617"
67,42.2918540135283,-83.7239639081216,251.797862949353,3.66133769674458,121.274197316946,0.414383140982101,9.94,0,0,351278432,"ID180029190037177-22617"
67,42.2918520555417,-83.7239605970509,251.784617782322,3.7091902665029,121.805521827948,0.386926725394404,9.94,0,0,351278432.1,"ID180029190037177-22617"
