"u","smoothVxTheory","smoothVyTheory","smoothVzTheory","smoothAxTheory","smoothAyTheory","smoothAzTheory","smoothSpeedTheory","smoothYawrateTheory"
41,1.39422015895882e-07,-2.2436653076283e-05,-0.373255619181312,-5.3229903235978e-07,-0.00024164616198047,0.00411534796164826,-0.00266303027836345,0
41,2.52560967348159e-08,-4.14547574383549e-06,-0.372980006369385,-1.27927000648614e-07,-0.000311800704895187,3.24093603790121,-0.000617373318168093,0
41,6.54885018436246e-09,-2.46446409845474e-07,-0.0490207835436843,-2.30561297230723e-08,-0.000314216272424418,0.0016971512586127,0.00622204059313873,0
41,9.38294794292083e-10,-4.12985978800323e-08,-0.048986010227225,-8.06208385025606e-09,-0.000314772491256573,0.443027608657102,0.00232320402870177,0
41,3.52113629920048e-10,4.91042741763287e-08,-0.00481814360036028,-2.42065919673142e-09,-0.000313662900694452,0.000880007061466553,0.00292756188815353,0
41,1.00637014346927e-10,1.70993753843829e-08,-0.00486513338083808,-8.12534160853462e-10,-0.000313286520895089,0.000939963636593566,0.00248429492550263,0
41,-4.67437026585582e-12,4.7362858548311e-09,-0.00490611698931293,-8.87869613588194e-10,-0.000313152781780887,0.0394690073643043,0.00241455291822509,0
41,7.30511744845286e-12,4.21017402885138e-09,-0.00109419100044433,-7.70312218560315e-10,-0.000313003374213055,0.010301273909188,0.00247592885466455,0
41,1.72114839741555e-12,-1.10149558571471e-09,-0.000199045540141904,-7.4250097957818e-10,-0.000312953656388677,0.00422528777259728,0.0024485565867246,0
41,1.98224596459351e-12,-2.52470551756478e-09,8.84997861539446e-05,-7.10253348060637e-10,-0.000312931238482052,0.000698889582717363,0.00244212929587694,0
41,3.41093125966196e-12,-7.47401517411928e-10,2.34045166663133e-05,-6.55178693264888e-10,-0.000312881270601576,0.000757173602530823,0.00243741465351748,0
41,1.67810704568283e-11,1.23434121986066e-08,-3.58624525976445e-05,-3.86018499767207e-10,-0.000312613148904678,0.000815662100836919,0.00243855548854888,0
41,7.35727199649427e-11,7.62326868609942e-08,-8.9280259828203e-05,7.92288318126633e-10,-0.000311280718782757,0.00337000921362693,0.00242654364201915,0
41,3.70364045855498e-10,4.01904675111434e-07,0.000112736332081833,6.721992448373e-09,-0.000304520496422612,0.00406169254206578,0.00225317679558185,0
41,1.96920869888206e-09,2.07847707105711e-06,0.000383916494382936,3.82453543948476e-08,-0.000270512957499647,0.00047032105384414,-0.000354061640016265,0
41,4.54611804711486e-09,-4.01076783235373e-06,0.000295815266909339,1.11225404928412e-07,9.49318009609629,0.000525045322305927,0.0582977411349346,0
41,2.95733927190706e-09,0.949355397340403,0.000213489779561118,1.5845744534267e-07,-18.9873223503482,0.000586036567032009,0.904661876571824,0
41,-6.12946812143106e-09,-0.949351964158096,0.000136885007647516,6.00300590867469e-08,9.4932497249166,0.000643456946062792,0.838521847232712,0
41,-2.97553924555327e-09,-1.80588639548535e-06,6.60458597488266e-05,1.26506256738501e-08,-0.000304526455060619,0.00069986469874431,0.0644002469561139,0
41,-6.60090276709269e-10,-5.22598789080148e-07,1.01836467697979e-06,2.01326378856189e-09,-0.000310751882229749,0.000757629762605217,0.00655038272095139,0
41,-1.36555181225184e-10,-1.15513497697672e-07,-5.82065356596172e-05,-1.76718429845919e-10,-0.000312498286393409,0.00081590682539199,0.00270973032594746,0
41,-2.77787090205428e-11,-2.64793916567724e-08,-0.000111600688821614,-6.2127424359631e-10,-0.000312869642474172,0.000874428383450103,0.00245465054432467,0
41,-5.64066675312613e-12,-8.40362814578943e-09,-0.000159142264669107,-7.11073574995994e-10,-0.00031294684320497,0.000933179803584501,0.00243762612558174,0
41,-7.32964904048838e-13,-4.63873041367524e-09,-0.000200808627241693,-7.22315114404468e-10,-0.000312961704351097,0.000992157546217783,0.00243661714891788,0
41,2.32842130992728e-12,-3.03164463845429e-09,-0.000236577242423638,-6.84597972765078e-10,-0.000312949707536248,0.00105137073464389,0.00243955663091473,0
41,-2.78701107331303e-12,-3.66385276805159e-09,-0.000266423696308891,-7.28761471829949e-10,-0.000312949419446134,0.00458695614656874,0.00243493839431376,0
41,1.35096014236558e-12,-3.22213722370179e-09,5.72885576177809e-05,-7.06570125997054e-10,-0.000312939016111688,0.000737796687960268,0.00244182774720687,0
41,3.75231876820203e-12,-2.3796011654198e-09,-3.91604902288956e-06,-6.46119142217321e-10,-0.000312916164095938,0.000796187207660077,0.0024418099321781,0
41,-3.29078344435407e-12,-3.07310907103620e-09,-5.92804452975437e-05,-6.98349207699903e-10,-0.000312906693156853,0.00569530428706732,0.00243520852665484,0
41,3.61218867317437e-12,-4.51922582689335e-10,0.00037526712054892,-6.39975422322144e-10,-0.000312849778975507,0.000565899831329643,0.00244414137139476,0
41,1.42499493108184e-11,1.12307469591483e-08,0.000296873033666152,-4.11334711085612e-10,-0.000312600297047433,0.000623548144212756,0.002437623123399,0
41,7.2306238253772e-11,7.42750685817084e-08,0.000224243490472439,7.46827339204099e-10,-0.000311300028930459,0.000681398173392869,0.00242542110702489,0
